Readcode,MedicalCondition
R2y1z00,CPRD_resp_failure
1481.00,CPRD_retinal_detach
7271000.0,CPRD_retinal_detach
7271100.0,CPRD_retinal_detach
7271.00,CPRD_retinal_detach
7271y00,CPRD_retinal_detach
7271z00,CPRD_retinal_detach
F410000,CPRD_retinal_detach
F410100,CPRD_retinal_detach
F410200,CPRD_retinal_detach
F410300,CPRD_retinal_detach
F410400,CPRD_retinal_detach
F410500,CPRD_retinal_detach
F410600,CPRD_retinal_detach
F410700,CPRD_retinal_detach
F410800,CPRD_retinal_detach
F410900,CPRD_retinal_detach
F410.00,CPRD_retinal_detach
F410z00,CPRD_retinal_detach
F413100,CPRD_retinal_detach
F413200,CPRD_retinal_detach
F413300,CPRD_retinal_detach
F413400,CPRD_retinal_detach
F413.00,CPRD_retinal_detach
F413z00,CPRD_retinal_detach
F41..00,CPRD_retinal_detach
F41..11,CPRD_retinal_detach
F41y000,CPRD_retinal_detach
F41y.00,CPRD_retinal_detach
F41yz00,CPRD_retinal_detach
F41z.00,CPRD_retinal_detach
FyuF400,CPRD_retinal_detach
F423000,CPRD_retinal_vasc_occl
F423100,CPRD_retinal_vasc_occl
F423200,CPRD_retinal_vasc_occl
F423211,CPRD_retinal_vasc_occl
F423300,CPRD_retinal_vasc_occl
F423400,CPRD_retinal_vasc_occl
F423500,CPRD_retinal_vasc_occl
F423700,CPRD_retinal_vasc_occl
F423800,CPRD_retinal_vasc_occl
F423811,CPRD_retinal_vasc_occl
F423900,CPRD_retinal_vasc_occl
F423911,CPRD_retinal_vasc_occl
F423A00,CPRD_retinal_vasc_occl
F423.00,CPRD_retinal_vasc_occl
F423z00,CPRD_retinal_vasc_occl
F42y700,CPRD_retinal_vasc_occl
FyuF500,CPRD_retinal_vasc_occl
FyuF600,CPRD_retinal_vasc_occl
14A1.00,CPRD_rh_fever
G00..00,CPRD_rh_fever
G010.00,CPRD_rh_fever
G011.00,CPRD_rh_fever
G012.00,CPRD_rh_fever
G01..00,CPRD_rh_fever
G01y000,CPRD_rh_fever
G01y.00,CPRD_rh_fever
G01yz00,CPRD_rh_fever
G01z.00,CPRD_rh_fever
G020.00,CPRD_rh_fever
G021.00,CPRD_rh_fever
G02..00,CPRD_rh_fever
G02..11,CPRD_rh_fever
G02z.00,CPRD_rh_fever
G0...00,CPRD_rh_fever
G0y..00,CPRD_rh_fever
G0z..00,CPRD_rh_fever
G100.00,CPRD_rh_fever
G102.00,CPRD_rh_fever
G10..00,CPRD_rh_fever
G110.11,CPRD_rh_fever
G111.00,CPRD_rh_fever
G111.11,CPRD_rh_fever
G111.12,CPRD_rh_fever
G11..11,CPRD_rh_fever
G120.00,CPRD_rh_fever
G121.00,CPRD_rh_fever
G121.11,CPRD_rh_fever
G121.12,CPRD_rh_fever
G122.00,CPRD_rh_fever
G12..00,CPRD_rh_fever
G12z.00,CPRD_rh_fever
G140000,CPRD_rh_fever
G140100,CPRD_rh_fever
G140111,CPRD_rh_fever
G140112,CPRD_rh_fever
G140200,CPRD_rh_fever
G14021X,CPRD_rh_fever
G14021Y,CPRD_rh_fever
G140z00,CPRD_rh_fever
G141000,CPRD_rh_fever
G141100,CPRD_rh_fever
G141200,CPRD_rh_fever
G141.00,CPRD_rh_fever
G141z00,CPRD_rh_fever
G14..00,CPRD_rh_fever
G14z.00,CPRD_rh_fever
G14z.11,CPRD_rh_fever
G1...00,CPRD_rh_fever
G1y0.00,CPRD_rh_fever
G1y..00,CPRD_rh_fever
G1yz000,CPRD_rh_fever
G1yz100,CPRD_rh_fever
G1yz.00,CPRD_rh_fever
G1yzz00,CPRD_rh_fever
G1z..00,CPRD_rh_fever
GA0..00,CPRD_rh_fever
GA...00,CPRD_rh_fever
Gyu0000,CPRD_rh_fever
Gyu0.00,CPRD_rh_fever
Gyu1100,CPRD_rh_fever
H571.00,CPRD_rh_fever
M15y600,CPRD_rh_fever
F4C3100,CPRD_rosacea
M153000,CPRD_rosacea
M153100,CPRD_rosacea
M153200,CPRD_rosacea
M153300,CPRD_rosacea
M153400,CPRD_rosacea
M153.00,CPRD_rosacea
M153z00,CPRD_rosacea
Myu6900,CPRD_rosacea
AD50.00,CPRD_sarcoid
AD51.00,CPRD_sarcoid
AD52.00,CPRD_sarcoid
AD53000,CPRD_sarcoid
AD53.00,CPRD_sarcoid
AD54.00,CPRD_sarcoid
AD55.00,CPRD_sarcoid
AD5..00,CPRD_sarcoid
Cyu0600,CPRD_sarcoid
F013.00,CPRD_sarcoid
F326300,CPRD_sarcoid
F374900,CPRD_sarcoid
F396500,CPRD_sarcoid
G558300,CPRD_sarcoid
G5y7.00,CPRD_sarcoid
H57y200,CPRD_sarcoid
J63A.00,CPRD_sarcoid
N233200,CPRD_sarcoid
1464.00,CPRD_schizo
146H.00,CPRD_schizo
212W.00,CPRD_schizo
212X.00,CPRD_schizo
285..11,CPRD_schizo
286..11,CPRD_schizo
E100000,CPRD_schizo
E100100,CPRD_schizo
E100200,CPRD_schizo
E100300,CPRD_schizo
E100400,CPRD_schizo
E100500,CPRD_schizo
E100.00,CPRD_schizo
E100.11,CPRD_schizo
E100z00,CPRD_schizo
E101000,CPRD_schizo
E101400,CPRD_schizo
E101500,CPRD_schizo
E101.00,CPRD_schizo
E101z00,CPRD_schizo
E102000,CPRD_schizo
E102100,CPRD_schizo
E102400,CPRD_schizo
E102500,CPRD_schizo
E102.00,CPRD_schizo
E102z00,CPRD_schizo
E103000,CPRD_schizo
E103100,CPRD_schizo
E103200,CPRD_schizo
E103300,CPRD_schizo
E103400,CPRD_schizo
E103500,CPRD_schizo
E103.00,CPRD_schizo
E103z00,CPRD_schizo
E105000,CPRD_schizo
E105200,CPRD_schizo
E105500,CPRD_schizo
E105.00,CPRD_schizo
E105z00,CPRD_schizo
E106.00,CPRD_schizo
E107000,CPRD_schizo
E107100,CPRD_schizo
E107200,CPRD_schizo
E107300,CPRD_schizo
E107400,CPRD_schizo
E107500,CPRD_schizo
E107.00,CPRD_schizo
E107.11,CPRD_schizo
E107z00,CPRD_schizo
E10..00,CPRD_schizo
E10y000,CPRD_schizo
E10y100,CPRD_schizo
E10y.00,CPRD_schizo
E10y.11,CPRD_schizo
E10yz00,CPRD_schizo
E10z.00,CPRD_schizo
E120.00,CPRD_schizo
E121.00,CPRD_schizo
E121.11,CPRD_schizo
E122.00,CPRD_schizo
E12..00,CPRD_schizo
E12y000,CPRD_schizo
E12y.00,CPRD_schizo
E12yz00,CPRD_schizo
E12z.00,CPRD_schizo
E1...00,CPRD_schizo
E1y..00,CPRD_schizo
E1z..00,CPRD_schizo
Eu20000,CPRD_schizo
Eu20011,CPRD_schizo
Eu20100,CPRD_schizo
Eu20111,CPRD_schizo
Eu20200,CPRD_schizo
Eu20211,CPRD_schizo
Eu20212,CPRD_schizo
Eu20213,CPRD_schizo
Eu20214,CPRD_schizo
Eu20300,CPRD_schizo
Eu20311,CPRD_schizo
Eu20400,CPRD_schizo
Eu20500,CPRD_schizo
Eu20511,CPRD_schizo
Eu20600,CPRD_schizo
Eu20.00,CPRD_schizo
Eu20y00,CPRD_schizo
Eu20y12,CPRD_schizo
Eu20y13,CPRD_schizo
Eu20z00,CPRD_schizo
Eu21.00,CPRD_schizo
Eu21.11,CPRD_schizo
Eu21.12,CPRD_schizo
Eu21.13,CPRD_schizo
Eu21.14,CPRD_schizo
Eu21.15,CPRD_schizo
Eu21.16,CPRD_schizo
Eu21.17,CPRD_schizo
Eu22000,CPRD_schizo
Eu22011,CPRD_schizo
Eu22012,CPRD_schizo
Eu22013,CPRD_schizo
Eu22014,CPRD_schizo
Eu22015,CPRD_schizo
Eu22100,CPRD_schizo
Eu22111,CPRD_schizo
Eu22200,CPRD_schizo
Eu22300,CPRD_schizo
Eu22.00,CPRD_schizo
Eu22y00,CPRD_schizo
Eu22y11,CPRD_schizo
Eu22y12,CPRD_schizo
Eu22y13,CPRD_schizo
Eu22z00,CPRD_schizo
Eu25000,CPRD_schizo
Eu25011,CPRD_schizo
Eu25012,CPRD_schizo
Eu25100,CPRD_schizo
Eu25111,CPRD_schizo
Eu25112,CPRD_schizo
Eu25200,CPRD_schizo
Eu25211,CPRD_schizo
Eu25212,CPRD_schizo
Eu25.00,CPRD_schizo
Eu25y00,CPRD_schizo
Eu25z00,CPRD_schizo
Eu25z11,CPRD_schizo
Eu26.00,CPRD_schizo
Eu2..00,CPRD_schizo
Eu2y.00,CPRD_schizo
Eu2y.11,CPRD_schizo
Eu2z.00,CPRD_schizo
Eu2z.11,CPRD_schizo
ZV11000,CPRD_schizo
F4K0000,CPRD_scleritis
F4K0100,CPRD_scleritis
F4K0200,CPRD_scleritis
F4K0300,CPRD_scleritis
F4K0400,CPRD_scleritis
F4K0500,CPRD_scleritis
F4K0600,CPRD_scleritis
F4K0700,CPRD_scleritis
F4K0711,CPRD_scleritis
F4K0.00,CPRD_scleritis
F4K0.11,CPRD_scleritis
F4K0.12,CPRD_scleritis
F4K0z00,CPRD_scleritis
FyuD800,CPRD_scleritis
2376.00,CPRD_scoliosis
7J44111,CPRD_scoliosis
G411.00,CPRD_scoliosis
N373000,CPRD_scoliosis
N373100,CPRD_scoliosis
N373200,CPRD_scoliosis
N373300,CPRD_scoliosis
N373500,CPRD_scoliosis
N373600,CPRD_scoliosis
N373700,CPRD_scoliosis
N373.00,CPRD_scoliosis
N373z00,CPRD_scoliosis
N374300,CPRD_scoliosis
N374A00,CPRD_scoliosis
N374B00,CPRD_scoliosis
N374C00,CPRD_scoliosis
N374D00,CPRD_scoliosis
Nyu5300,CPRD_scoliosis
Nyu5400,CPRD_scoliosis
Nyu5500,CPRD_scoliosis
PE22.00,CPRD_scoliosis
PE23.00,CPRD_scoliosis
PG18.11,CPRD_scoliosis
M100.00,CPRD_seb_derm
M101.00,CPRD_seb_derm
M101.11,CPRD_seb_derm
M101.12,CPRD_seb_derm
M118000,CPRD_seb_derm
M118011,CPRD_seb_derm
M118.00,CPRD_seb_derm
M118z00,CPRD_seb_derm
M15y300,CPRD_seb_derm
M165100,CPRD_seb_derm
M165200,CPRD_seb_derm
M244.11,CPRD_seb_derm
M263000,CPRD_seb_derm
M263100,CPRD_seb_derm
M263200,CPRD_seb_derm
M263300,CPRD_seb_derm
M263.00,CPRD_seb_derm
M263z00,CPRD_seb_derm
Myu2000,CPRD_seb_derm
B560000,CPRD_sec_LN
B560100,CPRD_sec_LN
B560200,CPRD_sec_LN
B560300,CPRD_sec_LN
B560400,CPRD_sec_LN
B560500,CPRD_sec_LN
B560600,CPRD_sec_LN
B560700,CPRD_sec_LN
B560800,CPRD_sec_LN
B560900,CPRD_sec_LN
B560.00,CPRD_sec_LN
B560z00,CPRD_sec_LN
B561000,CPRD_sec_LN
B561100,CPRD_sec_LN
B561200,CPRD_sec_LN
B561300,CPRD_sec_LN
B561400,CPRD_sec_LN
B561500,CPRD_sec_LN
B561600,CPRD_sec_LN
B561700,CPRD_sec_LN
B561800,CPRD_sec_LN
B561900,CPRD_sec_LN
B561.00,CPRD_sec_LN
B561z00,CPRD_sec_LN
B562000,CPRD_sec_LN
B562100,CPRD_sec_LN
B562200,CPRD_sec_LN
B562300,CPRD_sec_LN
B562400,CPRD_sec_LN
B562.00,CPRD_sec_LN
B562z00,CPRD_sec_LN
B563000,CPRD_sec_LN
B563100,CPRD_sec_LN
B563200,CPRD_sec_LN
B563300,CPRD_sec_LN
B563.00,CPRD_sec_LN
B563z00,CPRD_sec_LN
B564000,CPRD_sec_LN
B564100,CPRD_sec_LN
B564.00,CPRD_sec_LN
B564z00,CPRD_sec_LN
B565000,CPRD_sec_LN
B565200,CPRD_sec_LN
B565300,CPRD_sec_LN
B565.00,CPRD_sec_LN
B565z00,CPRD_sec_LN
B56..00,CPRD_sec_LN
B56..11,CPRD_sec_LN
B56y.00,CPRD_sec_LN
B56z.00,CPRD_sec_LN
ByuC200,CPRD_sec_LN
B587.00,CPRD_sec_adrenal
B585000,CPRD_sec_bone
B585.00,CPRD_sec_bone
B574000,CPRD_sec_bowel
B574100,CPRD_sec_bowel
B574200,CPRD_sec_bowel
B574.00,CPRD_sec_bowel
B574z00,CPRD_sec_bowel
B575000,CPRD_sec_bowel
B575100,CPRD_sec_bowel
B575.00,CPRD_sec_bowel
B575z00,CPRD_sec_bowel
B583000,CPRD_sec_brain
B583100,CPRD_sec_brain
B583200,CPRD_sec_brain
B583.00,CPRD_sec_brain
B583z00,CPRD_sec_brain
B153.00,CPRD_sec_liver
B577.00,CPRD_sec_liver
B577.11,CPRD_sec_liver
B570.00,CPRD_sec_lung
42P2.00,CPRD_sec_oth_thrombocytopaenia
42P8.00,CPRD_sec_oth_thrombocytopaenia
C391200,CPRD_sec_oth_thrombocytopaenia
C391211,CPRD_sec_oth_thrombocytopaenia
D314100,CPRD_sec_oth_thrombocytopaenia
D314200,CPRD_sec_oth_thrombocytopaenia
D314300,CPRD_sec_oth_thrombocytopaenia
D314.00,CPRD_sec_oth_thrombocytopaenia
D314y00,CPRD_sec_oth_thrombocytopaenia
D314z00,CPRD_sec_oth_thrombocytopaenia
D315.00,CPRD_sec_oth_thrombocytopaenia
G756100,CPRD_sec_oth_thrombocytopaenia
1D18.00,CPRD_sec_other
5136.00,CPRD_sec_other
B571.00,CPRD_sec_other
B573.00,CPRD_sec_other
B57..00,CPRD_sec_other
B57..11,CPRD_sec_other
B57..12,CPRD_sec_other
B57y.00,CPRD_sec_other
B57z.00,CPRD_sec_other
B580.00,CPRD_sec_other
B581000,CPRD_sec_other
B581100,CPRD_sec_other
B581200,CPRD_sec_other
B581.00,CPRD_sec_other
B581z00,CPRD_sec_other
B582000,CPRD_sec_other
B582100,CPRD_sec_other
B582200,CPRD_sec_other
B582300,CPRD_sec_other
B582400,CPRD_sec_other
B582500,CPRD_sec_other
B582600,CPRD_sec_other
B582.00,CPRD_sec_other
B582z00,CPRD_sec_other
B584.00,CPRD_sec_other
B586.00,CPRD_sec_other
B58..00,CPRD_sec_other
B58..11,CPRD_sec_other
B58y000,CPRD_sec_other
B58y100,CPRD_sec_other
B58y200,CPRD_sec_other
B58y211,CPRD_sec_other
B58y300,CPRD_sec_other
B58y400,CPRD_sec_other
B58y411,CPRD_sec_other
B58y500,CPRD_sec_other
B58y600,CPRD_sec_other
B58y700,CPRD_sec_other
B58y800,CPRD_sec_other
B58y900,CPRD_sec_other
B58y.00,CPRD_sec_other
B58yz00,CPRD_sec_other
B58z.00,CPRD_sec_other
B590.00,CPRD_sec_other
B590.11,CPRD_sec_other
B594.00,CPRD_sec_other
BB03.00,CPRD_sec_other
BB03.11,CPRD_sec_other
BB13.00,CPRD_sec_other
BB13.11,CPRD_sec_other
BB2B.00,CPRD_sec_other
BB53.00,CPRD_sec_other
BB85100,CPRD_sec_other
BBy2.00,CPRD_sec_other
ByuC300,CPRD_sec_other
ByuC400,CPRD_sec_other
ByuC500,CPRD_sec_other
ByuC600,CPRD_sec_other
ByuC700,CPRD_sec_other
B576000,CPRD_sec_peritoneum
B576100,CPRD_sec_peritoneum
B576200,CPRD_sec_peritoneum
B576.00,CPRD_sec_peritoneum
B576z00,CPRD_sec_peritoneum
B572.00,CPRD_sec_pleura
G41y000,CPRD_sec_pulm_htn
G41y100,CPRD_sec_pulm_htn
Q408200,CPRD_sepsis_newborn
Q408400,CPRD_sepsis_newborn
Q408500,CPRD_sepsis_newborn
Q408600,CPRD_sepsis_newborn
Q40A000,CPRD_sepsis_newborn
Q40A100,CPRD_sepsis_newborn
Q40A200,CPRD_sepsis_newborn
Q40A300,CPRD_sepsis_newborn
Q40A.00,CPRD_sepsis_newborn
Q40W.00,CPRD_sepsis_newborn
Q40y000,CPRD_sepsis_newborn
Q40y011,CPRD_sepsis_newborn
Q40y012,CPRD_sepsis_newborn
Q40y100,CPRD_sepsis_newborn
Q40y200,CPRD_sepsis_newborn
Q40y.00,CPRD_sepsis_newborn
Q40yz00,CPRD_sepsis_newborn
Q40z.00,CPRD_sepsis_newborn
Qyu4100,CPRD_sepsis_newborn
Qyu4200,CPRD_sepsis_newborn
Qyu4800,CPRD_sepsis_newborn
G57y300,CPRD_sick_sinus
G57y400,CPRD_sick_sinus
1458.00,CPRD_sickle_cell
D104211,CPRD_sickle_cell
D106000,CPRD_sickle_cell
D106100,CPRD_sickle_cell
D106200,CPRD_sickle_cell
D106300,CPRD_sickle_cell
D106400,CPRD_sickle_cell
D106500,CPRD_sickle_cell
D106.00,CPRD_sickle_cell
D106z00,CPRD_sickle_cell
Dyu1200,CPRD_sickle_cell
F422100,CPRD_sickle_cell
K0G..00,CPRD_sickle_cell
677C600,CPRD_sickle_trait
D105.00,CPRD_sickle_trait
H01..11,CPRD_sinusitis
H130.00,CPRD_sinusitis
H130.11,CPRD_sinusitis
H130.12,CPRD_sinusitis
H131.00,CPRD_sinusitis
H131.11,CPRD_sinusitis
H132.00,CPRD_sinusitis
H133.00,CPRD_sinusitis
H135.00,CPRD_sinusitis
H13..00,CPRD_sinusitis
H13..11,CPRD_sinusitis
H13y000,CPRD_sinusitis
H13y100,CPRD_sinusitis
H13y.00,CPRD_sinusitis
H13yz00,CPRD_sinusitis
H13z.00,CPRD_sinusitis
H17..12,CPRD_sinusitis
Hyu2200,CPRD_sinusitis
F396700,CPRD_sjogren
H57y300,CPRD_sjogren
N002.00,CPRD_sjogren
Fy03.00,CPRD_sleep_apnoea
Fy03.11,CPRD_sleep_apnoea
H5B0.00,CPRD_sleep_apnoea
H5B..00,CPRD_sleep_apnoea
R005100,CPRD_sleep_apnoea
R005300,CPRD_sleep_apnoea
R005311,CPRD_sleep_apnoea
R005312,CPRD_sleep_apnoea
7010111.0,CPRD_spina_bifida
7043100.0,CPRD_spina_bifida
7043200.0,CPRD_spina_bifida
7043.00,CPRD_spina_bifida
7043y00,CPRD_spina_bifida
7043z00,CPRD_spina_bifida
P100000,CPRD_spina_bifida
P100100,CPRD_spina_bifida
P100200,CPRD_spina_bifida
P100300,CPRD_spina_bifida
P100.00,CPRD_spina_bifida
P100z00,CPRD_spina_bifida
P101.11,CPRD_spina_bifida
P102200,CPRD_spina_bifida
P102300,CPRD_spina_bifida
P102400,CPRD_spina_bifida
P102.00,CPRD_spina_bifida
P102.11,CPRD_spina_bifida
P102.13,CPRD_spina_bifida
P102.14,CPRD_spina_bifida
P102z00,CPRD_spina_bifida
P103300,CPRD_spina_bifida
P103400,CPRD_spina_bifida
P103.00,CPRD_spina_bifida
P103z11,CPRD_spina_bifida
P104.00,CPRD_spina_bifida
P105.00,CPRD_spina_bifida
P10..00,CPRD_spina_bifida
P10y000,CPRD_spina_bifida
P10y.00,CPRD_spina_bifida
P10z.00,CPRD_spina_bifida
P110000,CPRD_spina_bifida
P110100,CPRD_spina_bifida
P110200,CPRD_spina_bifida
P110300,CPRD_spina_bifida
P110z00,CPRD_spina_bifida
P111.00,CPRD_spina_bifida
P112.00,CPRD_spina_bifida
P113000,CPRD_spina_bifida
P113100,CPRD_spina_bifida
P113200,CPRD_spina_bifida
P113300,CPRD_spina_bifida
P113.00,CPRD_spina_bifida
P113z00,CPRD_spina_bifida
P114000,CPRD_spina_bifida
P114100,CPRD_spina_bifida
P114200,CPRD_spina_bifida
P114300,CPRD_spina_bifida
P114.00,CPRD_spina_bifida
P114z00,CPRD_spina_bifida
P115100,CPRD_spina_bifida
P115300,CPRD_spina_bifida
P115.00,CPRD_spina_bifida
P115z00,CPRD_spina_bifida
P116100,CPRD_spina_bifida
P116300,CPRD_spina_bifida
P116.00,CPRD_spina_bifida
P116z00,CPRD_spina_bifida
P117200,CPRD_spina_bifida
P117300,CPRD_spina_bifida
P117400,CPRD_spina_bifida
P117.00,CPRD_spina_bifida
P117.11,CPRD_spina_bifida
P117.12,CPRD_spina_bifida
P117z00,CPRD_spina_bifida
P118000,CPRD_spina_bifida
P118100,CPRD_spina_bifida
P118300,CPRD_spina_bifida
P118400,CPRD_spina_bifida
P118.00,CPRD_spina_bifida
P118z00,CPRD_spina_bifida
P11..00,CPRD_spina_bifida
P11y.00,CPRD_spina_bifida
P11y.11,CPRD_spina_bifida
P11z.00,CPRD_spina_bifida
P1...00,CPRD_spina_bifida
P1z..00,CPRD_spina_bifida
PG17.00,CPRD_spina_bifida
Pyu0400,CPRD_spina_bifida
N130000,CPRD_spinal_stenosis
N130100,CPRD_spinal_stenosis
N130300,CPRD_spinal_stenosis
N130.00,CPRD_spinal_stenosis
N140000,CPRD_spinal_stenosis
N140100,CPRD_spinal_stenosis
N140200,CPRD_spinal_stenosis
N140300,CPRD_spinal_stenosis
N140400,CPRD_spinal_stenosis
N140600,CPRD_spinal_stenosis
N140700,CPRD_spinal_stenosis
N140800,CPRD_spinal_stenosis
N140900,CPRD_spinal_stenosis
N140A00,CPRD_spinal_stenosis
N140.00,CPRD_spinal_stenosis
N140.11,CPRD_spinal_stenosis
N140z00,CPRD_spinal_stenosis
Zw04300,CPRD_spinal_stenosis
Zw04400,CPRD_spinal_stenosis
Zw04500,CPRD_spinal_stenosis
D414.00,CPRD_splenomegaly
D415100,CPRD_splenomegaly
J61y200,CPRD_splenomegaly
PK03.00,CPRD_splenomegaly
PK03.11,CPRD_splenomegaly
R092000,CPRD_splenomegaly
R092.00,CPRD_splenomegaly
R092z00,CPRD_splenomegaly
7J34112,CPRD_spondylolisthesis
7J48500,CPRD_spondylolisthesis
7J48511,CPRD_spondylolisthesis
7J48K00,CPRD_spondylolisthesis
7J48L00,CPRD_spondylolisthesis
N384000,CPRD_spondylolisthesis
N384100,CPRD_spondylolisthesis
N384200,CPRD_spondylolisthesis
N384300,CPRD_spondylolisthesis
N384.00,CPRD_spondylolisthesis
Zw04600,CPRD_spondylolisthesis
Zw04700,CPRD_spondylolisthesis
Zw04800,CPRD_spondylolisthesis
Zw04900,CPRD_spondylolisthesis
F163200,CPRD_spondylosis
F337200,CPRD_spondylosis
N110000,CPRD_spondylosis
N110100,CPRD_spondylosis
N110200,CPRD_spondylosis
N110.00,CPRD_spondylosis
N110.11,CPRD_spondylosis
N110.12,CPRD_spondylosis
N111000,CPRD_spondylosis
N111100,CPRD_spondylosis
N111200,CPRD_spondylosis
N111.00,CPRD_spondylosis
N112000,CPRD_spondylosis
N112100,CPRD_spondylosis
N112200,CPRD_spondylosis
N112300,CPRD_spondylosis
N112.00,CPRD_spondylosis
N112.11,CPRD_spondylosis
N113000,CPRD_spondylosis
N113200,CPRD_spondylosis
N113.00,CPRD_spondylosis
N114000,CPRD_spondylosis
N114100,CPRD_spondylosis
N114200,CPRD_spondylosis
N114.00,CPRD_spondylosis
N114.11,CPRD_spondylosis
N114.12,CPRD_spondylosis
N115000,CPRD_spondylosis
N115100,CPRD_spondylosis
N115200,CPRD_spondylosis
N115.00,CPRD_spondylosis
N119000,CPRD_spondylosis
N119100,CPRD_spondylosis
N119200,CPRD_spondylosis
N119.00,CPRD_spondylosis
N11A.00,CPRD_spondylosis
N11B000,CPRD_spondylosis
N11B100,CPRD_spondylosis
N11B200,CPRD_spondylosis
N11B.00,CPRD_spondylosis
N11C000,CPRD_spondylosis
N11C100,CPRD_spondylosis
N11C200,CPRD_spondylosis
N11C.00,CPRD_spondylosis
N11D000,CPRD_spondylosis
N11D100,CPRD_spondylosis
N11D200,CPRD_spondylosis
N11D300,CPRD_spondylosis
N11D.00,CPRD_spondylosis
N11E.00,CPRD_spondylosis
N11..00,CPRD_spondylosis
N11..11,CPRD_spondylosis
N11..12,CPRD_spondylosis
N11z000,CPRD_spondylosis
N11z100,CPRD_spondylosis
N11z.00,CPRD_spondylosis
N11z.11,CPRD_spondylosis
N11zz00,CPRD_spondylosis
Nyu6300,CPRD_spondylosis
Nyu6400,CPRD_spondylosis
G33z400,CPRD_stable_angina
14A5.00,CPRD_stable_angina
14AJ.00,CPRD_stable_angina
662K.00,CPRD_stable_angina
662K000,CPRD_stable_angina
662K100,CPRD_stable_angina
662K200,CPRD_stable_angina
662Kz00,CPRD_stable_angina
8B27.00,CPRD_stable_angina
G33..00,CPRD_stable_angina
G330.00,CPRD_stable_angina
G330000,CPRD_stable_angina
G330z00,CPRD_stable_angina
G33z.00,CPRD_stable_angina
G33z100,CPRD_stable_angina
G33z200,CPRD_stable_angina
G33z300,CPRD_stable_angina
G33z500,CPRD_stable_angina
G33z600,CPRD_stable_angina
G33z700,CPRD_stable_angina
G33zz00,CPRD_stable_angina
G34y000,CPRD_stable_angina
Gyu3000,CPRD_stable_angina
7928.11,CPRD_stable_angina
7928000,CPRD_stable_angina
7928100,CPRD_stable_angina
7928200,CPRD_stable_angina
7928300,CPRD_stable_angina
7928y00,CPRD_stable_angina
7928z00,CPRD_stable_angina
7929000,CPRD_stable_angina
7929300,CPRD_stable_angina
7929400,CPRD_stable_angina
7929500,CPRD_stable_angina
7929600,CPRD_stable_angina
792B000,CPRD_stable_angina
793G.00,CPRD_stable_angina
793G000,CPRD_stable_angina
793G100,CPRD_stable_angina
793G200,CPRD_stable_angina
793G300,CPRD_stable_angina
793Gy00,CPRD_stable_angina
793Gz00,CPRD_stable_angina
7A54000,CPRD_stable_angina
7A54500,CPRD_stable_angina
7A54800,CPRD_stable_angina
7A56400,CPRD_stable_angina
7A6G100,CPRD_stable_angina
7A6H300,CPRD_stable_angina
7A6H400,CPRD_stable_angina
792..11,CPRD_stable_angina
7920,CPRD_stable_angina
7920.11,CPRD_stable_angina
7920000,CPRD_stable_angina
7920100,CPRD_stable_angina
7920200,CPRD_stable_angina
7920300,CPRD_stable_angina
7920y00,CPRD_stable_angina
7920z00,CPRD_stable_angina
7921,CPRD_stable_angina
7921.11,CPRD_stable_angina
7921000,CPRD_stable_angina
7921100,CPRD_stable_angina
7921200,CPRD_stable_angina
7921300,CPRD_stable_angina
7921y00,CPRD_stable_angina
7921z00,CPRD_stable_angina
7922,CPRD_stable_angina
7922.11,CPRD_stable_angina
7922000,CPRD_stable_angina
7922100,CPRD_stable_angina
7922200,CPRD_stable_angina
7922300,CPRD_stable_angina
7922y00,CPRD_stable_angina
7922z00,CPRD_stable_angina
7923,CPRD_stable_angina
7923.11,CPRD_stable_angina
7923000,CPRD_stable_angina
7923100,CPRD_stable_angina
7923200,CPRD_stable_angina
7923300,CPRD_stable_angina
7923z00,CPRD_stable_angina
7925,CPRD_stable_angina
7925.11,CPRD_stable_angina
7925000,CPRD_stable_angina
7925100,CPRD_stable_angina
7925300,CPRD_stable_angina
7925311,CPRD_stable_angina
7925312,CPRD_stable_angina
7925400,CPRD_stable_angina
7925y00,CPRD_stable_angina
7925z00,CPRD_stable_angina
7926,CPRD_stable_angina
7926000,CPRD_stable_angina
7926200,CPRD_stable_angina
7926300,CPRD_stable_angina
7926z00,CPRD_stable_angina
7927500,CPRD_stable_angina
792C.00,CPRD_stable_angina
792C000,CPRD_stable_angina
792Cy00,CPRD_stable_angina
792Cz00,CPRD_stable_angina
792D.00,CPRD_stable_angina
792Dy00,CPRD_stable_angina
792Dz00,CPRD_stable_angina
SP00300,CPRD_stable_angina
SP07600,CPRD_stable_angina
5543,CPRD_stable_angina
3213100,CPRD_stable_angina
3213111,CPRD_stable_angina
33B9500,CPRD_stable_angina
322..00,CPRD_stable_angina
3222,CPRD_stable_angina
322Z.00,CPRD_stable_angina
32E4.00,CPRD_stable_angina
32F2.00,CPRD_stable_angina
32F3.00,CPRD_stable_angina
32F4.00,CPRD_stable_angina
5C11.00,CPRD_stable_angina
G621.00,CPRD_subdural_haem
G622.00,CPRD_subdural_haem
13c5.00,CPRD_substance_misuse
13c6.00,CPRD_substance_misuse
13c7.00,CPRD_substance_misuse
13c8.00,CPRD_substance_misuse
13c9.00,CPRD_substance_misuse
13cA.00,CPRD_substance_misuse
13cB.00,CPRD_substance_misuse
13cC.00,CPRD_substance_misuse
13cD.00,CPRD_substance_misuse
